,claimHeadline,articleHeadline,articleHeadlineStance,articleId,claimId
1880,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",NYPD to stop arrests for small amounts of marijuana,for,2c826b30-69b1-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1881,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",Marijuana May Soon Spark Just a Ticket in New York,observing,43695ba0-6917-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1882,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",New York Plans to Reduce Marijuana Arrests Using Tickets,for,0e613cf0-6919-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1883,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",It Just Got Harder To Get Arrested For Pot In New York City,for,86d5d610-6918-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1884,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana","Pot in NYC may soon net just a ticket, not an arrest",observing,44c23f70-6918-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1885,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders,observing,6d2ec230-6918-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1886,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,for,856572a0-6917-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1887,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana","NYPD to stop arresting for minor marijuana possession, will issue tickets instead",for,3e822b80-6917-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1888,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana","In New York City, Marijuana May Mean Ticket, Not Arrest",observing,0e83a3f0-6917-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1889,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,for,a0a1cc80-6917-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1890,"New York Police will start issuing tickets, rather than make arrests, for small amounts of marijuana",NYC relaxes response to marijuana possession,for,223e3eb0-69b1-11e4-b528-9d5aa2d2e8e7,0769b550-6917-11e4-b528-9d5aa2d2e8e7
1891,An oil pipeline exploded in Saudi Arabia,BREAKING: Huge Explosion At Saudi Aramco Oil Pipeline Evokes Conspiracy Theories Photos,for,3349d290-6507-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1892,An oil pipeline exploded in Saudi Arabia,Oil Futures Jump on Rumored Pipeline Explosion in Saudi Arabia,observing,864f6a20-6509-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1893,An oil pipeline exploded in Saudi Arabia,"U.S., Brent crude jump on rumor of oil pipeline blast in Saudi Arabia",observing,7fb44fd0-6506-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1894,An oil pipeline exploded in Saudi Arabia,Hearing Unconfirmed Reports of Saudi Pipeline Explosion,observing,9879abb0-6505-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1895,An oil pipeline exploded in Saudi Arabia,"Oil spikes on U.S. inventory data, Saudi pipeline blast",for,f8743b10-650b-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1896,An oil pipeline exploded in Saudi Arabia,Heads up oil traders: Big pipeline explosion reported in Saudi Arabia,observing,a9ccd4e0-6506-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1897,An oil pipeline exploded in Saudi Arabia,Saudi oil explosion now said to be diesel pipeline,against,67afdd80-6508-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1898,An oil pipeline exploded in Saudi Arabia,Crude Sees a Bid on Reports of Saudi Arabia Pipeline Explosion,observing,9ace1ba0-6508-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1899,An oil pipeline exploded in Saudi Arabia,Oil market shrugs off Saudi pipeline blast,for,dd6adfa0-652d-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1900,An oil pipeline exploded in Saudi Arabia,"Saudi oil pipeline fire under control, security source says",against,e97d8960-6513-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1901,An oil pipeline exploded in Saudi Arabia,"Saudi Stocks, Currency Tumble As Aramco Pipeline Explodes ISIS Sabotage Concerns",for,fe76a9c0-650c-11e4-b3d8-a32d8ec8ad5e,d33afb10-6504-11e4-b3d8-a32d8ec8ad5e
1902,Loggers cut down the world's oldest tree,Loggers have NOT accidentally cut down world's oldest tree,against,35ac3e40-807f-11e4-8faa-9748b2fc07a1,e01c6770-807e-11e4-8faa-9748b2fc07a1
1903,Loggers cut down the world's oldest tree,Loggers Accidentally Cut Down World's Oldest Tree in Amazon Forest,for,e7a6a410-807e-11e4-8faa-9748b2fc07a1,e01c6770-807e-11e4-8faa-9748b2fc07a1
1904,Loggers cut down the world's oldest tree,Fake News Report Claims Loggers Have Cut Down World's Oldest Tree,against,ec92dd40-807e-11e4-8faa-9748b2fc07a1,e01c6770-807e-11e4-8faa-9748b2fc07a1
1905,Loggers cut down the world's oldest tree,"No, the world's oldest tree has not been accidentally cut down by loggers in the Amazon",against,3b350590-807f-11e4-8faa-9748b2fc07a1,e01c6770-807e-11e4-8faa-9748b2fc07a1
1906,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,observing,1f1e3a10-5a47-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1907,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",for,ce3807f0-5b74-11e4-a887-2324afc3f9a8,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1908,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,for,1aef8480-5a47-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1909,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",for,98d8b620-5a45-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1910,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,for,af1cc8e0-5a45-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1911,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,observing,844c8c90-5a45-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1912,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Ottawa Gunman Identified As Michael Zehaf-Bibeau,for,7f6cc490-5a47-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1913,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials,for,4dd4ff60-5a47-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1914,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Ottawa shooting: Nathan Cirillo named as dead soldier while suspect identified as Michael Zehaf-Bibeau,for,78648930-5a47-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1915,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,CBS News Names Canadian Parliament Shooting Suspect,observing,7288bfe0-5a47-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1916,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,"UPDATE: Soldier, gunman who died in Ottawa rampage identified",for,b0194bf0-5a32-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1917,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,observing,612e2730-5a47-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1918,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau,for,46c09090-5aab-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1919,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Michael Zehaf-Bibeau ID'd as Canadian Shooting Suspect in Ottawa Also Known as Michael Joseph Hall,for,9b725d80-5a29-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1920,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Michael Abdul Zehaf Bibeau Pictures: Photos of Alleged ISIS-Linked Gunman in Canada,observing,6d7c5480-5a47-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1921,The attacker shot and killed on Parliament Hill is named Michael Zehaf-Bibeau,Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,observing,692fb6b0-5a47-11e4-aaf5-a1ddcfbcd5a9,880e7cc0-5a28-11e4-aaf5-a1ddcfbcd5a9
1922,Paul Rudd helped take down the Dallas airport homophobe,"Whoa, Paul Rudd Was UPDATE: Not One of the Airport Heroes Who Took Down the Homophobe",against,1c17b8e0-5e0d-11e4-a887-2324afc3f9a8,14eccfc0-5e0c-11e4-a887-2324afc3f9a8
1923,Paul Rudd helped take down the Dallas airport homophobe,Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,observing,2098ad20-5e0d-11e4-a887-2324afc3f9a8,14eccfc0-5e0c-11e4-a887-2324afc3f9a8
1924,Paul Rudd helped take down the Dallas airport homophobe,"No, That was not Paul Rudd Tackling an Airport Homophobe",against,87bb0670-5e16-11e4-a887-2324afc3f9a8,14eccfc0-5e0c-11e4-a887-2324afc3f9a8
1925,Paul Rudd helped take down the Dallas airport homophobe,"Oh Hey, Paul Rudd Was One Of The Dallas Airport Homophobe Heroes No He was not",against,3d8d5ad0-5e0c-11e4-a887-2324afc3f9a8,14eccfc0-5e0c-11e4-a887-2324afc3f9a8
1926,Paul Rudd helped take down the Dallas airport homophobe,Paul Rudd Is Not the Viral Video Hero Who Tackled a Gay Basher in Dallas,against,4ddaa130-5e17-11e4-a887-2324afc3f9a8,14eccfc0-5e0c-11e4-a887-2324afc3f9a8
1927,Paul Rudd helped take down the Dallas airport homophobe,Did Paul Rudd Help Take Down Dallas Airport Homophobe? UPDATED,observing,407ed570-5e0c-11e4-a887-2324afc3f9a8,14eccfc0-5e0c-11e4-a887-2324afc3f9a8
1928,Paul Rudd helped take down the Dallas airport homophobe,Paul Rudd Helped Tackle A Violent Homophobe So that is Another Reason To Love Him UPDATE,for,96ca0170-5e16-11e4-a887-2324afc3f9a8,14eccfc0-5e0c-11e4-a887-2324afc3f9a8
