,claimHeadline,articleHeadline,claimId,articleId,articleHeadlineStance
740,The stainless steel Apple Watch will retail for 500 USD,"Report claims steel Apple Watch to start at 500, gold model between 4-5K",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,7a8bd8b0-c213-11e4-8747-5b024dd6dd6c,observing
741,The stainless steel Apple Watch will retail for 500 USD,"Rumor: Gold Apple Watch Edition priced up to 5,000, steel version at 500, will debut on Feb. 14",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,7f899e10-c213-11e4-8747-5b024dd6dd6c,observing
742,The stainless steel Apple Watch will retail for 500 USD,"Rumor: Stainless Steel Apple Watch Will Cost 500, Gold 4,000",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,29e33200-c213-11e4-8747-5b024dd6dd6c,observing
743,The stainless steel Apple Watch will retail for 500 USD,"Apple Watch to start at 500 in stainless steel, thousands for gold model",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,4c060e70-c213-11e4-8747-5b024dd6dd6c,observing
744,The stainless steel Apple Watch will retail for 500 USD,"Apple Watch Stainless Steel variant reportedly priced at 500, 4,000 for the gold variant",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,955880d0-c213-11e4-8747-5b024dd6dd6c,observing
745,The stainless steel Apple Watch will retail for 500 USD,"Stainless steel Apple Watch could cost just 499, but gold will be 10 times as pricey",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,86c06380-c213-11e4-8747-5b024dd6dd6c,observing
746,The stainless steel Apple Watch will retail for 500 USD,"Info iGen: 500 for Apple Watch, February 14?",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,7b3e5540-c212-11e4-8747-5b024dd6dd6c,observing
747,The stainless steel Apple Watch will retail for 500 USD,"Insiders Claim Steel Apple Watch to Start at 500, Gold at 4,000",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,8d7304d0-c213-11e4-8747-5b024dd6dd6c,observing
748,The stainless steel Apple Watch will retail for 500 USD,"Apple Watch Pricing to Reportedly Start at 500 for Stainless Steel, 4,000 for Gold",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,3a99e990-c213-11e4-8747-5b024dd6dd6c,observing
749,The stainless steel Apple Watch will retail for 500 USD,"Apple Watch pricing: Will you spend 5000 for Gold edition, 500 for stainless steel?",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,6b9f0bb0-c213-11e4-8747-5b024dd6dd6c,for
750,The stainless steel Apple Watch will retail for 500 USD,"Want a Gold Apple Watch? All You Need is 5,000",2b9a4d50-c212-11e4-8747-5b024dd6dd6c,1b19c6c0-c41c-11e4-883c-a7fa7a3c5066,for
751,Apple has ordered at least 5 million watches for its first run,Apple Orders More Than 5 Million Watches for Initial Run,f592c560-bfb5-11e4-8747-5b024dd6dd6c,07918d50-bfb6-11e4-8747-5b024dd6dd6c,for
752,A former Guantanamo Bay prisoner executed journalist James Wright Foley.,Crazy Conservatives Are Sure a Gitmo Detainee Killed James Foley,c6b82ad0-2a0c-11e4-a916-bf0b27b73ad5,5ea21720-2a0d-11e4-a916-bf0b27b73ad5,against
753,A former Guantanamo Bay prisoner executed journalist James Wright Foley.,WaPo: Was Foley's killer a former Gitmo detainee?,c6b82ad0-2a0c-11e4-a916-bf0b27b73ad5,ce027840-2a0c-11e4-a916-bf0b27b73ad5,observing
754,A former Guantanamo Bay prisoner executed journalist James Wright Foley.,Was James Foley's murderer released from Guantanamo Bay?,c6b82ad0-2a0c-11e4-a916-bf0b27b73ad5,19d13540-2a0d-11e4-a916-bf0b27b73ad5,observing
755,The US threatened to prosecute the family of slain journalist James Foley,White House denies it threatened families of slain American journalists,e25b87a0-3b96-11e4-bc0b-3f922b93930d,762027b0-42ff-11e4-9e78-ff09d5b0049d,against
756,The US threatened to prosecute the family of slain journalist James Foley,The US Threatened To Prosecute Families Of The 2 Murdered Americans If They Paid A Ransom To ISIS,e25b87a0-3b96-11e4-bc0b-3f922b93930d,afcb7f90-42c4-11e4-9e78-ff09d5b0049d,for
757,The US threatened to prosecute the family of slain journalist James Foley,James Foley's mother appalled by U.S. government handling of case,e25b87a0-3b96-11e4-bc0b-3f922b93930d,f8476b40-42c8-11e4-9e78-ff09d5b0049d,for
758,The US threatened to prosecute the family of slain journalist James Foley,Would US sue parents of James Foley? Why White House is Defending Itself,e25b87a0-3b96-11e4-bc0b-3f922b93930d,239219d0-4a3f-11e4-9960-a165dd517bbb,observing
759,The US threatened to prosecute the family of slain journalist James Foley,They got in our way: James Foley's brother backs mother attacking Obama administration over failure to save photojournalist before he was beheaded by ISIS,e25b87a0-3b96-11e4-bc0b-3f922b93930d,ed65ea20-42c4-11e4-9e78-ff09d5b0049d,for
760,The US threatened to prosecute the family of slain journalist James Foley,White House denies threatening families of James Foley and Steven Sotloff over ISIS ransom but adds we made the law clear to them,e25b87a0-3b96-11e4-bc0b-3f922b93930d,cc1fd4a0-442e-11e4-94c0-515d9d816ec6,observing
761,The US threatened to prosecute the family of slain journalist James Foley,"White House Chief Of Staff Denis McDonough: No Threats Were Made To Foley, Sotloff Families Over Possible Ransom",e25b87a0-3b96-11e4-bc0b-3f922b93930d,6493d0a0-42ff-11e4-9e78-ff09d5b0049d,against
762,The US threatened to prosecute the family of slain journalist James Foley,James Foley's Family Claims Government Threatened Them Over Ransom Payments,e25b87a0-3b96-11e4-bc0b-3f922b93930d,c29b6dd0-42fe-11e4-9e78-ff09d5b0049d,observing
763,The US threatened to prosecute the family of slain journalist James Foley,WH won't say if Foley family was threatened not to pay ransom,e25b87a0-3b96-11e4-bc0b-3f922b93930d,e3c0b060-42fe-11e4-9e78-ff09d5b0049d,observing
764,The US threatened to prosecute the family of slain journalist James Foley,US denies it threatened Foley family,e25b87a0-3b96-11e4-bc0b-3f922b93930d,5230aaf0-4a39-11e4-9960-a165dd517bbb,against
765,The US threatened to prosecute the family of slain journalist James Foley,Foley family says was threatened by U.S. official over ransom: ABC,e25b87a0-3b96-11e4-bc0b-3f922b93930d,d0a64440-42c7-11e4-9e78-ff09d5b0049d,observing
766,The US threatened to prosecute the family of slain journalist James Foley,U.S. Officials Threatened James Foley's Parents With Prosecution Over Ransom,e25b87a0-3b96-11e4-bc0b-3f922b93930d,fbb6d2b0-442c-11e4-94c0-515d9d816ec6,for
767,The US threatened to prosecute the family of slain journalist James Foley,White House Threatened James Foley's Family with Prosecution,e25b87a0-3b96-11e4-bc0b-3f922b93930d,8a39a630-4a3a-11e4-9960-a165dd517bbb,for
768,The US threatened to prosecute the family of slain journalist James Foley,Parents say they were kept in the dark on attempts to save James Foley,e25b87a0-3b96-11e4-bc0b-3f922b93930d,578ab590-4a43-11e4-9960-a165dd517bbb,observing
769,The US threatened to prosecute the family of slain journalist James Foley,Government threatened Foleys with criminal charges over ransom,e25b87a0-3b96-11e4-bc0b-3f922b93930d,0bf8b5a0-42ff-11e4-9e78-ff09d5b0049d,for
770,The US threatened to prosecute the family of slain journalist James Foley,"WH: We didn't threaten Foley, Sotloff families",e25b87a0-3b96-11e4-bc0b-3f922b93930d,401e51a0-42ff-11e4-9e78-ff09d5b0049d,against
771,The US threatened to prosecute the family of slain journalist James Foley,James Foley family: Obama officials vowed criminal charges if we paid son's ransom,e25b87a0-3b96-11e4-bc0b-3f922b93930d,608be1f0-42c8-11e4-9e78-ff09d5b0049d,observing
774,Fort Carson is locked down because of a missing nuclear weapon,Missing Fort Carson item not a nuclear weapon - despite Internet rumors,e5f2e6a0-5339-11e4-b6a0-9705a8f94440,ec484cc0-5339-11e4-b6a0-9705a8f94440,against
775,Fort Carson is locked down because of a missing nuclear weapon,Missing Nuke In Colorado Sparks Intense Russian Fears,e5f2e6a0-5339-11e4-b6a0-9705a8f94440,f80abf60-533a-11e4-b6a0-9705a8f94440,for
776,Apple will launch a 4-inch iPhone in 2015,Apple May Be Reintroducing The 4-inch iPhone,f5293b30-7ee8-11e4-8faa-9748b2fc07a1,abfc5cc0-7ee9-11e4-8faa-9748b2fc07a1,observing
777,Apple will launch a 4-inch iPhone in 2015,Unlikely rumor claims Apple will bring back the 4-inch iPhone for 2015,f5293b30-7ee8-11e4-8faa-9748b2fc07a1,9f4b7600-7ee9-11e4-8faa-9748b2fc07a1,observing
778,Apple will launch a 4-inch iPhone in 2015,Apple to launch new 4 iPhone next year,f5293b30-7ee8-11e4-8faa-9748b2fc07a1,ff1eab70-7ee8-11e4-8faa-9748b2fc07a1,for
779,Apple will launch a 4-inch iPhone in 2015,Sketchy Rumor Claims Apple Planning New 4-Inch iPhone for 2015,f5293b30-7ee8-11e4-8faa-9748b2fc07a1,9419b530-7ee9-11e4-8faa-9748b2fc07a1,observing
780,Apple will launch a 4-inch iPhone in 2015,Rumor: new 4-inch iPhone on the way,f5293b30-7ee8-11e4-8faa-9748b2fc07a1,fb1aaf60-7ee8-11e4-8faa-9748b2fc07a1,observing
781,Apple will launch a 4-inch iPhone in 2015,Apple iPhone Mini with 4-inch Display Set to Replace iPhone 5c: Rumor,f5293b30-7ee8-11e4-8faa-9748b2fc07a1,b66d3e90-7ee9-11e4-8faa-9748b2fc07a1,observing
782,Apple will launch a 4-inch iPhone in 2015,4-inch iPhone 6 reported to be in development,f5293b30-7ee8-11e4-8faa-9748b2fc07a1,ba099f30-7ee9-11e4-8faa-9748b2fc07a1,observing
807,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,YPG Confirms: Gill Rosenberg Not Captured in Kobani,4d949950-78b7-11e4-b794-93ed794d7b91,37473af0-78bb-11e4-b794-93ed794d7b91,against
808,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Canadian-Israeli Woman Says She Hasn't Been Captured By ISIS,4d949950-78b7-11e4-b794-93ed794d7b91,50b18020-79bc-11e4-b794-93ed794d7b91,against
809,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",4d949950-78b7-11e4-b794-93ed794d7b91,9168b8c0-78c4-11e4-b794-93ed794d7b91,observing
810,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,"Canadian woman captured by ISIS in Syria says she is actually fine and still fighting the jihadists, despite kidnap reports",4d949950-78b7-11e4-b794-93ed794d7b91,a77066d0-7a19-11e4-b794-93ed794d7b91,against
811,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,4d949950-78b7-11e4-b794-93ed794d7b91,629137a0-7a1a-11e4-b794-93ed794d7b91,against
812,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,4d949950-78b7-11e4-b794-93ed794d7b91,53045a60-78b7-11e4-b794-93ed794d7b91,observing
813,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Canadian-Israeli Woman May Have Been Captured In Syria: Reports,4d949950-78b7-11e4-b794-93ed794d7b91,5b6237e0-78fd-11e4-b794-93ed794d7b91,observing
814,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",4d949950-78b7-11e4-b794-93ed794d7b91,507bda70-7a1a-11e4-b794-93ed794d7b91,against
815,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",4d949950-78b7-11e4-b794-93ed794d7b91,79e94ff0-78fd-11e4-b794-93ed794d7b91,observing
816,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Israeli-Canadian Woman Captured By ISIS Says She Is Safe And Secure,4d949950-78b7-11e4-b794-93ed794d7b91,d8bb5cd0-7a1f-11e4-b794-93ed794d7b91,against
817,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,No hard evidence of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,4d949950-78b7-11e4-b794-93ed794d7b91,b7bd6ce0-7965-11e4-b794-93ed794d7b91,observing
818,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Kurds Deny Gill Rosenberg was in Kobane,4d949950-78b7-11e4-b794-93ed794d7b91,a1276bf0-7999-11e4-b794-93ed794d7b91,against
819,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",4d949950-78b7-11e4-b794-93ed794d7b91,e65d6100-78c4-11e4-b794-93ed794d7b91,observing
820,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,"ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",4d949950-78b7-11e4-b794-93ed794d7b91,ff9fd290-78b7-11e4-b794-93ed794d7b91,observing
821,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,YPG Confirms: Gill Rosenberg Not Captured in Kobani,4d949950-78b7-11e4-b794-93ed794d7b91,337f3670-78bb-11e4-b794-93ed794d7b91,against
822,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,4d949950-78b7-11e4-b794-93ed794d7b91,17ab10c0-78b8-11e4-b794-93ed794d7b91,for
823,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,4d949950-78b7-11e4-b794-93ed794d7b91,0debcbb0-78b8-11e4-b794-93ed794d7b91,observing
824,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Ottawa investigating reports that IS has captured a Canadian-Israeli woman,4d949950-78b7-11e4-b794-93ed794d7b91,d2c97a20-78c4-11e4-b794-93ed794d7b91,observing
825,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Ottawa investigates reports that Isis has captured Canadian-Israeli woman,4d949950-78b7-11e4-b794-93ed794d7b91,68d5ab50-78fd-11e4-b794-93ed794d7b91,observing
826,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Female Israeli fighter said abducted by Islamic State Read more: Female Israeli fighter said abducted by Islamic State,4d949950-78b7-11e4-b794-93ed794d7b91,099087e0-78b8-11e4-b794-93ed794d7b91,observing
827,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Conflicting reports on alleged IS capture of Canadian woman,4d949950-78b7-11e4-b794-93ed794d7b91,9c8ef810-7999-11e4-b794-93ed794d7b91,observing
828,Canadian-Israeli Gill Rosenberg captured by ISIS while fighting with Kurdish forces,Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,4d949950-78b7-11e4-b794-93ed794d7b91,03e98a30-78b8-11e4-b794-93ed794d7b91,observing
829,The U.S. killed Ahmed Abdi Godane in an airstrike,ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,6c8728e0-3515-11e4-a3fd-07e9a9d397df,5aac03a0-3517-11e4-a3fd-07e9a9d397df,for
830,The U.S. killed Ahmed Abdi Godane in an airstrike,Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,6c8728e0-3515-11e4-a3fd-07e9a9d397df,fc4b7100-3517-11e4-a3fd-07e9a9d397df,observing
831,The U.S. killed Ahmed Abdi Godane in an airstrike,6 Islamist militants killed in US attack in Somalia,6c8728e0-3515-11e4-a3fd-07e9a9d397df,4d7eceb0-351c-11e4-a3fd-07e9a9d397df,observing
832,The U.S. killed Ahmed Abdi Godane in an airstrike,Somali terrorist leader dead after US airstrike,6c8728e0-3515-11e4-a3fd-07e9a9d397df,05ffb230-351b-11e4-a3fd-07e9a9d397df,for
833,The U.S. killed Ahmed Abdi Godane in an airstrike,US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,6c8728e0-3515-11e4-a3fd-07e9a9d397df,6b6f0fe0-351a-11e4-a3fd-07e9a9d397df,observing
834,The U.S. killed Ahmed Abdi Godane in an airstrike,Al-Shabaab Terror Group Leader Killed in U.S. Airstrike,6c8728e0-3515-11e4-a3fd-07e9a9d397df,23293610-351b-11e4-a3fd-07e9a9d397df,for
835,The U.S. killed Ahmed Abdi Godane in an airstrike,Pentagon: Somali terror group leader killed in U.S. airstrike,6c8728e0-3515-11e4-a3fd-07e9a9d397df,2d9d41a0-351a-11e4-a3fd-07e9a9d397df,observing
836,The U.S. killed Ahmed Abdi Godane in an airstrike,Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,6c8728e0-3515-11e4-a3fd-07e9a9d397df,78937720-3555-11e4-ae63-d5574342724c,observing
837,The U.S. killed Ahmed Abdi Godane in an airstrike,US confirms death of Somalia terror group leader,6c8728e0-3515-11e4-a3fd-07e9a9d397df,87361bc0-3555-11e4-ae63-d5574342724c,for
838,The U.S. killed Ahmed Abdi Godane in an airstrike,Terror Leader Ahmed Abdi Godane Killed in U.S. Strike,6c8728e0-3515-11e4-a3fd-07e9a9d397df,0200dbb0-351a-11e4-a3fd-07e9a9d397df,for
839,The U.S. killed Ahmed Abdi Godane in an airstrike,U.S. airstrike kills Islamic Al Shabab terrorist leader in Somalia,6c8728e0-3515-11e4-a3fd-07e9a9d397df,d0b5e180-351a-11e4-a3fd-07e9a9d397df,for
840,The U.S. killed Ahmed Abdi Godane in an airstrike,"Leader of Qaeda-Linked Somali Group Is Dead, U.S. Says",6c8728e0-3515-11e4-a3fd-07e9a9d397df,2c7a9060-3516-11e4-a3fd-07e9a9d397df,observing
841,The U.S. killed Ahmed Abdi Godane in an airstrike,Pentagon: death of al Shabaab leader in U.S. strike would be major blow,6c8728e0-3515-11e4-a3fd-07e9a9d397df,c2a54080-3516-11e4-a3fd-07e9a9d397df,observing
842,The U.S. killed Ahmed Abdi Godane in an airstrike,Al-Shabaab leader Ahmed Abdi Godane killed by US air strike in Somalia,6c8728e0-3515-11e4-a3fd-07e9a9d397df,14b123e0-351b-11e4-a3fd-07e9a9d397df,for
843,The U.S. killed Ahmed Abdi Godane in an airstrike,Pentagon: Airstrike kills terror leader in Somalia,6c8728e0-3515-11e4-a3fd-07e9a9d397df,21145fd0-351b-11e4-a3fd-07e9a9d397df,for
844,The U.S. killed Ahmed Abdi Godane in an airstrike,White House confirms al-Shabab leader killed in airstrike in Somalia,6c8728e0-3515-11e4-a3fd-07e9a9d397df,d81bf450-351a-11e4-a3fd-07e9a9d397df,for
845,"The gold Apple Watch Edition will cost 1,200","The Gold Apple Watch Could Cost As Much As 1,200",f45dd0b0-c34b-11e4-8747-5b024dd6dd6c,00f14460-c34c-11e4-8747-5b024dd6dd6c,observing
846,"The gold Apple Watch Edition will cost 1,200",Apple Watch Gold Edition rumored to be priced at 1200: Will you buy?,f45dd0b0-c34b-11e4-8747-5b024dd6dd6c,488b3be0-c34d-11e4-8747-5b024dd6dd6c,observing
